name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
australia,2016-01-01,93.4,60.3,76.5,88.9,60.3,75.2,47.8,44,0,0,0,,0,0,18.8,17.6,133.6,1012.9,71,6.2,308.3,25.5,10,,2016-01-01T05:51:42,2016-01-01T20:21:21,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-02,81.8,62.4,69.7,80.5,62.4,69.6,52,55,0,0,0,,0,0,25.9,16.6,129.8,1011.4,96.1,6.2,173.8,15.1,5,,2016-01-02T05:52:27,2016-01-02T20:21:32,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-03,74.9,59.4,66.5,74.9,59.4,66.5,52.6,62.7,0,0,0,,0,0,34,18.3,116.2,1014.1,85.6,6.2,236.8,20.4,8,,2016-01-03T05:53:13,2016-01-03T20:21:40,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-04,65.9,57.3,61.3,65.9,57.3,61.3,55.1,80.6,0.098,100,12.5,rain,0,0,21.7,12.8,138,1016.5,93.1,6.1,121.9,10.5,5,,2016-01-04T05:54:01,2016-01-04T20:21:47,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-05,62.3,57.2,59.3,62.3,57.2,59.3,56.3,89.9,0.485,100,12.5,rain,0,0,28.2,12.8,123.5,1015.5,91.6,5.6,90.1,7.7,3,,2016-01-05T05:54:50,2016-01-05T20:21:52,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-06,67.8,57,61.4,67.8,57,61.4,53.5,76.1,0.025,100,4.17,rain,0,0,28.6,17.2,140.8,1013.8,88.5,6.2,167.4,14.5,6,,2016-01-06T05:55:40,2016-01-06T20:21:55,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-07,76.4,51.9,63.5,76.4,51.9,63.5,47.2,59,0,0,0,,0,0,30.4,20,172.7,1015,44.3,6.2,266.9,23,7,,2016-01-07T05:56:31,2016-01-07T20:21:56,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-08,83.6,47.6,65,81.4,46.8,64.6,49.9,64.3,0,0,0,,0,0,18.8,16.1,98.5,1017.8,40.1,7.2,354.7,30.8,10,,2016-01-08T05:57:23,2016-01-08T20:21:55,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,95723099999,94927099999,remote,95716099999,94926099999"
australia,2016-01-09,87.6,56.8,72.1,84.9,56.8,71.5,54.4,59.3,0,0,0,,0,0,18.6,14.2,38.1,1018,62.8,6.2,313.1,26.9,10,,2016-01-09T05:58:16,2016-01-09T20:21:51,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-10,92.6,60.1,77.3,89.2,60.1,76.1,54,51.1,0,0,0,,0,0,17.7,15.2,337.2,1015.9,31.2,6.2,344.3,29.9,10,,2016-01-10T05:59:10,2016-01-10T20:21:46,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-11,95.1,60.8,78.7,90.9,60.8,77.1,51,46.9,0,0,0,,0,0,21,11.2,292.7,1011.2,26.9,6.2,341.8,29.6,10,,2016-01-11T06:00:05,2016-01-11T20:21:40,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-12,97,65.9,78.6,93,65.9,77.4,51.7,44.5,0.001,100,4.17,rain,0,0,26.6,20.9,353.2,1011.6,40.5,6.2,326.1,28.2,10,,2016-01-12T06:01:01,2016-01-12T20:21:31,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-13,100.4,56.8,79.6,96.6,56.8,78.2,52.9,49.8,0,0,0,,0,0,23.3,16.1,304.4,1015,18.9,6.1,347.7,30.2,10,,2016-01-13T06:01:58,2016-01-13T20:21:20,0.11,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-14,90.7,58.6,76.7,88.9,58.6,76.3,56.6,53.7,0.164,100,4.17,rain,0,0,33.6,21.2,291.4,1012.8,71.7,6.2,255.6,22.1,10,,2016-01-14T06:02:55,2016-01-14T20:21:07,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-15,66.4,49.6,58.2,66.4,44,57.7,42.4,56.9,0.004,100,4.17,rain,0,0,30,18.3,155.1,1022.9,77.7,6.2,274.5,23.6,9,,2016-01-15T06:03:53,2016-01-15T20:20:52,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-16,69.9,42.8,58.2,69.9,40.8,57.5,45.5,65.6,0,0,0,,0,0,25.3,19.8,112.9,1025.3,56.8,6.2,236.4,20.3,7,,2016-01-16T06:04:52,2016-01-16T20:20:36,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-17,76.8,46.2,62.4,76.8,45.3,62.3,46.9,62.3,0,0,0,,0,0,15.9,15,68.3,1022.2,59.6,6.2,359.6,31,10,,2016-01-17T06:05:51,2016-01-17T20:20:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-18,87.6,55,69.6,84,55,68.8,47.5,54.5,0,0,0,,0,0,16.1,16.1,63.8,1017.1,45.1,6.2,325.7,28.1,10,,2016-01-18T06:06:51,2016-01-18T20:19:57,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-19,94.7,53.3,75,90.1,53.3,73.5,45.7,43.4,0,0,0,,0,0,25.9,16.1,293.1,1013.9,28.6,6.2,335.8,28.9,10,,2016-01-19T06:07:51,2016-01-19T20:19:34,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-20,93.3,58.7,74.9,89.2,58.7,73.9,47.3,41.1,0,0,0,,0,0,28.6,18.3,284.5,1011.5,75.3,6.2,210.1,18.3,8,,2016-01-20T06:08:52,2016-01-20T20:19:10,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-21,90.7,60.7,73,89.9,60.7,72.8,60.5,69,0.824,100,4.17,rain,0,0,30,16.1,306.3,1010.1,63.8,6.2,252.3,21.7,9,,2016-01-21T06:09:53,2016-01-21T20:18:44,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-22,80.4,66.3,70.1,81.7,66.3,70.2,66.2,88.3,0.426,100,12.5,rain,0,0,24.6,9.2,353.6,1008.2,81.2,6,130.7,11.2,4,,2016-01-22T06:10:55,2016-01-22T20:18:16,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-23,82.5,64.1,71.3,82.4,64.1,71.3,60.3,71.8,0.041,100,8.33,rain,0,0,21,13.9,149.6,1006.9,72.1,6.2,231.4,20.1,7,,2016-01-23T06:11:56,2016-01-23T20:17:46,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-24,82.1,62.2,68.1,82.5,62.2,68.1,59.6,76.3,0.026,100,8.33,rain,0,0,25.5,18.9,78.3,1010.7,81.9,6.1,178.7,15.4,7,,2016-01-24T06:12:59,2016-01-24T20:17:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-25,78.2,62.8,67.4,78.2,62.8,67.4,59.5,76.8,0.3,100,8.33,rain,0,0,22.1,17.5,103.8,1012.5,87.3,6.1,206,17.8,8,,2016-01-25T06:14:01,2016-01-25T20:16:42,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-26,78.1,59,67.8,78.1,59,67.8,59.2,76.2,0.036,100,4.17,rain,0,0,25.5,17.2,95.9,1015.8,81.3,6.2,200.6,17.3,8,,2016-01-26T06:15:04,2016-01-26T20:16:07,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-27,71.2,63.9,66.2,71.2,63.9,66.2,58.2,75.7,0.137,100,12.5,rain,0,0,18.1,10.1,57.6,1013.1,91.4,6.1,92.3,8.1,3,,2016-01-27T06:16:06,2016-01-27T20:15:30,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-28,83.6,60.7,71.9,83.4,60.7,71.9,58.9,66.3,0.001,100,4.17,rain,0,0,18.8,13.2,341.2,1005.5,78.9,6.2,284.7,24.5,9,,2016-01-28T06:17:09,2016-01-28T20:14:52,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-29,73.1,60.6,66.6,73.1,60.6,66.6,61.1,83.3,0.278,100,8.33,rain,0,0,32.2,20.8,47.1,1001.6,53.5,6.1,241.1,20.9,7,,2016-01-29T06:18:12,2016-01-29T20:14:11,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-30,78.1,55,64.9,78.1,55,64.9,59.6,84.4,0.569,100,8.33,rain,0,0,34.4,25.3,79.2,1002.3,73.1,5.8,257.4,22.3,9,,2016-01-30T06:19:15,2016-01-30T20:13:30,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-01-31,68.4,51.5,59.2,68.4,51.5,59.2,51.8,78.7,0.545,100,12.5,rain,0,0,35.6,19,313.2,1003.2,69.9,5.9,276.3,23.9,9,,2016-01-31T06:20:18,2016-01-31T20:12:46,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-01,67.9,53.6,59.9,67.9,53.6,59.9,54.2,82.7,0.572,100,16.67,rain,0,0,17.9,13.1,6.2,1003.1,75.2,6.1,216.1,18.7,7,,2016-02-01T06:21:21,2016-02-01T20:12:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-02,77.2,49.7,64.4,77.2,49.3,64.4,52.3,69.2,0.022,100,4.17,rain,0,0,20.4,12.1,336.1,1004.1,36.6,6.2,323,28.2,10,,2016-02-02T06:22:24,2016-02-02T20:11:15,0.79,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-03,80.3,58.7,67,80.4,58.7,67,58.8,77.8,0.03,100,4.17,rain,0,0,24.4,15.3,156.3,1003.9,75,6.2,83.7,7.1,3,,2016-02-03T06:23:27,2016-02-03T20:10:26,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-04,74.9,57.2,64.9,74.9,57.2,64.9,53.2,68.3,0.208,100,4.17,rain,0,0,34.7,19.8,140.5,1012.7,52.9,6.2,313,26.9,10,,2016-02-04T06:24:29,2016-02-04T20:09:37,0.85,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-05,73.2,53.4,63,73.2,53.4,63,51.3,66.6,0,0,0,,0,0,31.5,19.2,130,1017.6,76.7,6.2,270.9,23.4,9,,2016-02-05T06:25:32,2016-02-05T20:08:46,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-06,75,55.4,65.1,75,55.4,65.1,53,67.4,0,0,0,,0,0,23.5,14.1,102.4,1017.2,51.3,6.2,310.5,26.6,10,,2016-02-06T06:26:34,2016-02-06T20:07:53,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-07,84,50.1,66.5,82.1,50.1,66.2,52.6,66.3,0,0,0,,0,0,12.3,11.4,78.3,1016.6,42.8,6.2,350.1,30.3,10,,2016-02-07T06:27:36,2016-02-07T20:06:59,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-08,87.3,53.5,70.8,84.4,53.5,70.1,53.7,61.4,0,0,0,,0,0,19.9,14.5,93.5,1017.8,37.8,6.2,340.4,29.4,10,,2016-02-08T06:28:38,2016-02-08T20:06:04,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-09,83.7,57.4,69.9,83.2,57.4,69.8,57,66.8,0,0,0,,0,0,15.9,15,71.2,1018.3,40.1,6.2,246.7,21.2,8,,2016-02-09T06:29:40,2016-02-09T20:05:07,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-10,87.8,55.3,70.9,84.8,55.3,70.5,55.7,64.3,0,0,0,,0,0,20.8,13.5,326.7,1013.5,31.2,6.2,329.6,28.4,10,,2016-02-10T06:30:42,2016-02-10T20:04:09,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-11,82.4,60.4,69.6,82.3,60.4,69.6,59.8,73.2,0.062,100,4.17,rain,0,0,24.4,19.7,103.9,1013.4,83.3,6.2,247.7,21.4,9,,2016-02-11T06:31:43,2016-02-11T20:03:09,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-12,82.4,58.8,70.8,82.8,58.8,70.9,60.1,71.8,0,0,0,,0,0,14.1,11.4,85.8,1014.4,52.3,6.2,277.6,24.1,9,,2016-02-12T06:32:44,2016-02-12T20:02:09,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-13,89.2,58.8,73.6,86.5,58.8,73.1,58,65,0,0,0,,0,0,25.1,15,307.6,1011.2,24.4,6.1,304.4,26.5,9,,2016-02-13T06:33:45,2016-02-13T20:01:07,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-14,89.4,60.8,75.3,86.5,60.8,74.1,51.1,49.4,0,0,0,,0,0,36.9,25.3,308.5,1007.8,25.4,6.2,325.1,28,10,,2016-02-14T06:34:45,2016-02-14T20:00:04,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-15,82.5,60.7,70.4,81.1,60.7,70.1,52.5,57.3,0,0,0,,0,0,27.3,17.4,333,1009.4,51.4,6.2,277.1,23.9,10,,2016-02-15T06:35:45,2016-02-15T19:58:59,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-16,78.6,51.4,65.5,78.6,51.4,65.5,45.6,52,0,0,0,,0,0,28.2,18.3,303.4,1008.3,37.4,6.2,316.8,27.3,10,,2016-02-16T06:36:45,2016-02-16T19:57:54,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-17,74.9,51.3,62.6,74.9,51.3,62.6,43.5,51.2,0,0,0,,0,0,19.2,12.8,169,1008.8,45.5,6.2,285.1,24.6,9,,2016-02-17T06:37:44,2016-02-17T19:56:48,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-18,83.5,48,65.9,81.6,47.7,65.6,49,59.9,0,0,0,,0,0,19.2,13.4,30.4,1007.7,16.3,6.2,309.4,26.9,10,,2016-02-18T06:38:43,2016-02-18T19:55:40,0.33,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-19,84.4,60.7,71.5,82.1,60.7,71,53.1,58,0,0,0,,0,0,24.4,15,293.1,1010.9,39.8,6.2,328.9,28.5,10,,2016-02-19T06:39:42,2016-02-19T19:54:31,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-20,87,58.8,69.2,84.1,58.8,68.9,56.8,69,0,0,0,,0,0,30,19.7,78.7,1017.5,72.5,6.2,238.7,20.7,9,,2016-02-20T06:40:40,2016-02-20T19:53:22,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-21,84,62.3,70.1,82.8,62.3,69.9,57,66,0,0,0,,0,0,20.1,16.1,61.6,1023.7,63.2,6.2,213.4,18.5,8,,2016-02-21T06:41:38,2016-02-21T19:52:11,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-22,89.7,57.1,74,87.2,57.1,73.4,57.2,61.7,0,0,0,,0,0,15.9,12.4,354.8,1022.6,59.3,6.2,292.4,25.4,10,,2016-02-22T06:42:36,2016-02-22T19:50:59,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-23,92.9,60.5,76.3,90,60.5,75.4,53.9,50.8,0,0,0,,0,0,18.3,13.9,314.2,1018.1,33.1,6.2,294,25.3,10,,2016-02-23T06:43:33,2016-02-23T19:49:47,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-24,96.9,59,78.8,93.1,59,77.3,51.1,44.4,0,0,0,,0,0,21.3,16.4,312.7,1013,15.6,6.2,309.5,26.7,10,,2016-02-24T06:44:30,2016-02-24T19:48:34,0.54,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-25,99.5,59,81.6,95.4,59,79.9,48.3,35.7,0,0,0,,0,0,34,21.2,305.2,1011,13.9,6.2,315.1,27.3,10,,2016-02-25T06:45:27,2016-02-25T19:47:19,0.57,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-26,89,62.3,74.1,85.3,62.3,73.5,54.1,55.1,0,0,0,,0,0,25.5,20.1,54.3,1014,30.5,6.2,279.8,24.3,9,,2016-02-26T06:46:23,2016-02-26T19:46:04,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-27,75.1,59.2,67.7,75.1,59.2,67.7,57.5,70.7,0,0,0,,0,0,22.6,14.6,84.5,1018.3,74.8,6.2,142.2,12.3,4,,2016-02-27T06:47:19,2016-02-27T19:44:49,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-28,87.5,55.8,70.3,85.1,55.8,69.9,56.2,65.3,0,0,0,,0,0,28.6,17,66.3,1017.2,61,6.2,265.3,22.9,9,,2016-02-28T06:48:14,2016-02-28T19:43:32,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-02-29,75.2,62.9,68.3,75.2,62.9,68.3,58.1,70.8,0,0,0,,0,0,19.9,15.5,73.9,1019.9,88.8,6.2,171.8,15,6,,2016-02-29T06:49:09,2016-02-29T19:42:15,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-01,87.1,59.1,72.5,84.6,59.1,72,55.8,60.8,0,0,0,,0,0,19.7,10.9,0.5,1019.5,53.2,6.2,248.1,21.4,9,,2016-03-01T06:50:04,2016-03-01T19:40:57,0.74,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-02,91.6,57.4,74,88.2,57.4,73,51.7,52.8,0.007,100,8.33,rain,0,0,24.6,15.5,289.7,1018.8,49.4,6.2,279.2,24,9,,2016-03-02T06:50:58,2016-03-02T19:39:38,0.75,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-03,93.4,55.5,71.7,90.3,55.5,70.9,51.7,55.7,0.267,100,4.17,rain,0,0,16.8,12.8,301.9,1020.1,42.2,6,258.6,22.3,8,,2016-03-03T06:51:52,2016-03-03T19:38:19,0.8,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-04,89.3,57.6,73.3,86.6,57.6,72.6,56.2,61.7,0.041,100,8.33,rain,0,0,14.3,13.9,53.5,1020,35.1,6.2,270.8,23.4,9,,2016-03-04T06:52:46,2016-03-04T19:36:59,0.84,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-05,93,58.8,73.8,89.7,58.8,73.1,57.5,63.5,0.024,100,8.33,rain,0,0,17,17.8,137.5,1019.7,40.1,6.2,260.2,22.6,8,,2016-03-05T06:53:39,2016-03-05T19:35:39,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-06,92.3,57.1,75.3,87.9,57.1,74.1,50.1,52.1,0,0,0,,0,0,13.4,8.8,81.9,1020.3,40.5,6.2,292.2,25.3,9,,2016-03-06T06:54:33,2016-03-06T19:34:18,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-07,94.8,57.5,74.7,90.6,57.5,73.7,54.3,58.6,0,0,0,,0,0,25.7,14.7,114.1,1020.1,10.4,6.1,269.7,23.4,9,,2016-03-07T06:55:25,2016-03-07T19:32:57,0.93,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-08,89.1,58.5,73.1,86,58.5,72.4,55,58.3,0,0,0,,0,0,18.8,17.2,84.9,1022,13,6.2,284.6,24.6,9,,2016-03-08T06:56:18,2016-03-08T19:31:35,0.97,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-09,91.2,53.4,72.3,88.8,53.4,71.8,55.5,62.2,0,0,0,,0,0,24.6,14.5,315.9,1019.9,36.2,6.2,245,21.2,9,,2016-03-09T06:57:10,2016-03-09T19:30:13,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-10,85.6,62.4,73.5,85.2,62.4,73.6,59.3,62.8,0,0,0,,0,0,20.8,17.2,80.1,1019.9,83.2,6.2,176,15.2,6,,2016-03-10T06:58:02,2016-03-10T19:28:51,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-11,74.6,62.4,68.3,74.6,62.4,68.3,63.7,86.1,0.272,100,12.5,rain,0,0,20.6,12.1,33,1019.4,81.1,5.9,211.4,18.2,8,,2016-03-11T06:58:53,2016-03-11T19:27:28,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-12,87.5,57.5,70.4,86.5,57.5,70.3,60.1,73.8,0.021,100,8.33,rain,0,0,14.3,12.8,165.7,1019.1,54.5,6.2,212.9,18.4,7,,2016-03-12T06:59:45,2016-03-12T19:26:04,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-13,86,61.1,73,85.8,61.1,73,61.6,70.8,0.002,100,4.17,rain,0,0,15.4,15,69.4,1018.5,65.1,6.2,195.1,16.9,7,,2016-03-13T07:00:36,2016-03-13T19:24:41,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-14,86.1,62.8,70.9,84.5,62.8,70.9,60.9,73.5,0.044,100,8.33,rain,0,0,27.7,17.2,108.4,1016.7,71.7,6.2,208.2,17.9,7,,2016-03-14T07:01:26,2016-03-14T19:23:17,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-03-15,73.6,59.3,66.1,73.6,59.3,66.1,55.7,70.2,0,0,0,,0,0,25.7,15,124.9,1019.8,80.3,6.2,136.3,11.8,4,,2016-03-15T07:02:17,2016-03-15T19:21:53,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
