datetime,tempmax,tempmin,temp,humidity,precip,snow,snowdepth,windspeed,conditions,description,raining,snowing,heavy_weather
2012-01-01,30.77777777777778,11.88888888888889,21.611111111111114,58.6,0.0,,,18.346476,partially cloudy,Becoming cloudy in the afternoon.,0,0,0
2012-01-02,32.0,13.0,23.166666666666668,57.4,0.0762,,,23.174496,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2012-01-03,34.0,17.666666666666668,25.833333333333332,75.4,0.0,,,20.599552000000003,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-01-04,29.0,16.77777777777778,22.555555555555554,71.1,0.0,,,23.013562,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-01-05,29.0,13.944444444444445,20.0,65.6,0.0254,,,31.38213,"rain, partially cloudy",Partly cloudy throughout the day with morning rain.,1,0,0
2012-01-06,23.833333333333336,13.11111111111111,17.666666666666668,63.0,0.0,,,27.680647999999998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-01-07,29.833333333333332,8.0,18.944444444444443,57.3,0.0,,,25.910374,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-01-08,25.888888888888886,17.83333333333333,21.555555555555557,76.2,4.2672,,,29.450922000000002,"rain, partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,1,0,0
2012-01-09,22.61111111111111,15.11111111111111,18.944444444444443,52.8,0.0508,,,31.38213,rain,Clear conditions throughout the day with morning rain.,1,0,0
2012-01-10,23.555555555555557,10.0,16.666666666666668,51.0,0.0,,,34.439876,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-01-11,18.055555555555557,6.111111111111111,13.777777777777777,49.6,0.22859999999999997,,,42.164708,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-01-12,21.055555555555557,3.111111111111112,13.0,53.2,0.38099999999999995,,,22.369826,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2012-01-13,26.999999999999996,5.833333333333333,16.5,59.6,0.0,,,26.715044000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-01-14,23.111111111111107,14.777777777777779,17.22222222222222,68.0,0.2794,,,28.485318,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-01-15,20.0,12.888888888888891,16.333333333333332,71.8,0.0,,,27.680647999999998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-01-16,24.944444444444446,12.0,18.72222222222222,66.9,0.0762,,,27.680647999999998,"rain, partially cloudy",Partly cloudy throughout the day with morning rain.,1,0,0
2012-01-17,28.055555555555557,10.833333333333334,19.61111111111111,62.7,0.0,,,20.599552000000003,partially cloudy,Clearing in the afternoon.,0,0,0
2012-01-18,30.833333333333332,10.88888888888889,21.611111111111114,60.2,0.0,,,24.1401,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-01-19,31.0,13.777777777777777,22.22222222222222,56.1,0.0,,,25.105704,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-01-20,32.0,12.888888888888891,20.72222222222222,65.9,24.104599999999998,,,33.79614,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,1
2012-01-21,26.888888888888893,14.88888888888889,20.166666666666668,74.1,3.5052000000000003,,,29.933724,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-01-22,22.83333333333333,14.88888888888889,18.277777777777782,66.5,0.22859999999999997,,,27.680647999999998,"rain, partially cloudy",Partly cloudy throughout the day with morning rain.,1,0,0
2012-01-23,22.055555555555557,14.000000000000002,17.61111111111111,69.8,0.0,,,31.38213,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-01-24,27.055555555555557,9.000000000000002,18.388888888888886,65.6,0.22859999999999997,,,25.910374,"rain, partially cloudy",Partly cloudy throughout the day with morning rain.,1,0,0
2012-01-25,25.0,13.055555555555555,19.66666666666667,72.8,0.0,,,19.794882,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-01-26,26.888888888888893,16.555555555555557,21.055555555555557,68.5,0.8636,,,27.680647999999998,"rain, partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,0,0
2012-01-27,24.833333333333332,16.0,19.88888888888889,67.3,0.0,,,31.38213,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-01-28,29.11111111111111,15.833333333333334,21.166666666666664,64.6,0.0,,,18.346476,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-01-29,29.055555555555557,14.000000000000002,21.944444444444443,64.0,0.0,,,29.450922000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-01-30,26.0,18.944444444444443,22.333333333333332,81.2,20.700999999999997,,,42.486576,"rain, partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,0,1
2012-01-31,27.055555555555557,14.222222222222221,19.944444444444446,63.6,0.0,,,28.324384000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-02-01,18.111111111111107,12.944444444444443,15.277777777777779,65.7,0.0,,,24.1401,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-02-02,17.0,11.277777777777777,14.11111111111111,76.9,2.6161999999999996,,,14.805927999999998,"rain, overcast",Cloudy skies throughout the day with rain.,1,0,0
2012-02-03,17.0,12.777777777777779,15.166666666666666,95.4,31.0388,,,14.48406,"rain, overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,1,0,1
2012-02-04,26.0,10.944444444444446,19.61111111111111,72.6,0.0,,,22.852628,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-02-05,29.0,12.0,21.38888888888889,64.3,0.22859999999999997,,,29.77279,rain,Clear conditions throughout the day with morning rain.,1,0,0
2012-02-06,26.055555555555557,15.0,19.499999999999996,61.0,0.0,,,29.450922000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-02-07,21.888888888888893,14.000000000000002,16.72222222222222,75.3,0.0,,,21.404222,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-02-08,21.0,15.0,17.444444444444443,73.8,0.0,,,24.1401,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-02-09,21.888888888888893,15.0,17.22222222222222,79.6,4.2672,,,20.599552000000003,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-02-10,24.72222222222222,12.888888888888891,17.166666666666668,75.7,6.8834,,,20.599552000000003,"rain, partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,0,0
2012-02-11,23.000000000000004,9.055555555555554,14.88888888888889,77.8,2.2605999999999997,,,23.013562,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2012-02-12,25.055555555555554,9.944444444444445,17.22222222222222,69.4,0.4826,,,27.680647999999998,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-02-13,26.0,9.944444444444445,16.833333333333332,71.0,0.0508,,,31.703998,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2012-02-14,24.0,15.0,18.388888888888886,71.5,1.5239999999999998,,,24.1401,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-02-15,26.166666666666664,9.5,18.22222222222222,70.3,0.254,,,13.035654,"rain, partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,1,0,0
2012-02-16,26.999999999999996,10.999999999999998,18.555555555555557,73.8,1.8795999999999997,,,22.369826,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-02-17,26.944444444444443,10.999999999999998,17.5,78.8,15.417799999999998,,,33.635206,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2012-02-18,26.055555555555557,10.055555555555555,17.944444444444443,78.9,6.731,,,28.807185999999998,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-02-19,27.055555555555557,15.277777777777779,19.88888888888889,78.1,4.8006,,,24.1401,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2012-02-20,25.055555555555554,13.0,17.944444444444443,81.4,3.4798,,,22.369826,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-02-21,23.88888888888889,13.0,17.666666666666668,72.8,4.521199999999999,,,25.105704,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-02-22,23.77777777777778,13.0,16.944444444444443,75.0,0.2032,,,21.243288,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-02-23,27.055555555555557,10.111111111111112,18.88888888888889,70.3,0.0,,,22.369826,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-02-24,30.0,12.666666666666664,21.444444444444443,53.6,0.0,,,13.035654,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-02-25,31.055555555555557,10.0,20.833333333333332,55.1,0.0,,,14.805927999999998,partially cloudy,Becoming cloudy in the afternoon.,0,0,0
2012-02-26,24.0,16.0,20.055555555555554,81.7,0.7366,,,23.174496,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-02-27,21.055555555555557,18.72222222222222,19.88888888888889,91.9,7.594599999999999,,,26.232242,"rain, overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,1,0,1
2012-02-28,21.0,18.833333333333336,19.72222222222222,94.4,24.714199999999998,,,24.1401,"rain, overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,1,0,1
2012-02-29,19.777777777777775,14.000000000000002,17.11111111111111,90.3,17.4498,,,24.1401,"rain, overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,1,0,1
2012-03-01,21.0,13.833333333333334,16.166666666666668,94.0,88.8492,,,34.439876,"rain, overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,1,0,1
2012-03-02,16.0,13.0,14.444444444444445,81.6,1.0413999999999999,,,25.910374,"rain, overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,1,0,0
2012-03-03,16.0,12.833333333333334,14.166666666666666,84.2,45.288199999999996,,,24.1401,"rain, overcast",Cloudy skies throughout the day with rain.,1,0,1
2012-03-04,21.055555555555557,15.722222222222221,17.83333333333333,88.9,24.383999999999997,,,32.1868,"rain, partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,0,1
2012-03-05,24.055555555555557,9.000000000000002,17.055555555555557,70.8,0.0,,,29.450922000000002,partially cloudy,Clearing in the afternoon.,0,0,0
2012-03-06,21.055555555555557,13.055555555555555,16.22222222222222,78.5,4.8006,,,17.70274,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-03-07,16.0,8.0,12.5,74.4,0.38099999999999995,,,40.716302,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-03-08,18.000000000000004,11.88888888888889,14.000000000000002,77.1,1.4732,,,36.853885999999996,"rain, partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,0,0
2012-03-09,23.833333333333336,10.777777777777779,16.166666666666668,78.0,0.5841999999999999,,,29.450922000000002,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2012-03-10,24.0,8.0,16.22222222222222,71.7,0.22859999999999997,,,24.1401,"rain, partially cloudy",Partly cloudy throughout the day with morning rain.,1,0,0
2012-03-11,23.055555555555557,13.88888888888889,17.444444444444443,68.5,0.0,,,21.565156,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-03-12,21.11111111111111,13.0,17.055555555555557,80.2,0.0,,,22.208892000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-03-13,25.11111111111111,12.0,18.61111111111111,71.2,0.0,,,16.576202000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-03-14,26.999999999999996,12.055555555555557,19.333333333333332,69.1,0.0,,,20.599552000000003,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-03-15,26.888888888888893,13.0,19.72222222222222,72.4,0.0,,,18.346476,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-03-16,25.11111111111111,12.777777777777779,18.555555555555557,82.3,1.27,,,31.38213,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-03-17,23.000000000000004,13.88888888888889,17.77777777777778,80.0,6.858,,,31.38213,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-03-18,20.055555555555554,8.0,14.88888888888889,71.3,0.0,,,24.1401,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-03-19,20.0,10.999999999999998,14.5,79.7,0.4064,,,25.910374,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
2012-03-20,23.000000000000004,9.055555555555554,16.0,74.9,0.0,,,13.035654,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-03-21,25.72222222222222,7.833333333333333,16.555555555555557,75.4,0.0,,,27.680647999999998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-03-22,18.833333333333336,10.88888888888889,14.833333333333334,77.0,0.0,,,18.346476,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-03-23,16.055555555555557,9.11111111111111,12.666666666666664,56.5,0.0,,,38.946028,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-03-24,17.11111111111111,5.777777777777777,12.055555555555557,55.1,0.0,,,30.255592,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-03-25,19.777777777777775,3.0555555555555554,11.38888888888889,75.2,0.0,,,13.035654,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-03-26,22.055555555555557,9.11111111111111,14.944444444444445,70.6,0.0,,,16.576202000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-03-27,19.0,9.944444444444445,14.5,85.9,4.953,,,16.576202000000002,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-03-28,18.000000000000004,10.055555555555555,14.722222222222221,88.5,10.921999999999999,,,16.576202000000002,"rain, partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,0,1
2012-03-29,23.000000000000004,5.999999999999998,14.222222222222221,76.1,0.0,,,13.035654,partially cloudy,Clearing in the afternoon.,0,0,0
2012-03-30,23.000000000000004,7.722222222222222,14.61111111111111,71.5,0.0,,,13.035654,clear,Clear conditions throughout the day.,0,0,0
2012-03-31,24.055555555555557,7.000000000000001,15.5,72.3,0.0,,,19.633948,partially cloudy,Clearing in the afternoon.,0,0,0
2012-04-01,23.055555555555557,9.055555555555554,15.055555555555555,80.8,0.0254,,,29.450922000000002,"rain, partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,1,0,0
2012-04-02,21.999999999999996,9.055555555555554,15.055555555555555,81.8,0.0508,,,24.1401,"rain, partially cloudy",Partly cloudy throughout the day with morning rain.,1,0,0
2012-04-03,25.833333333333332,8.11111111111111,16.166666666666668,75.7,0.0,,,22.369826,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-04-04,26.0,10.999999999999998,18.166666666666668,77.1,0.0,,,18.346476,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-04-05,24.833333333333332,13.055555555555555,18.22222222222222,83.5,0.38099999999999995,,,15.610598,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
2012-04-06,24.88888888888889,12.111111111111109,18.444444444444443,77.8,0.0,,,24.1401,partially cloudy,Becoming cloudy in the afternoon.,0,0,0
2012-04-07,21.999999999999996,10.999999999999998,16.61111111111111,59.4,0.0,,,27.680647999999998,clear,Clear conditions throughout the day.,0,0,0
2012-04-08,20.833333333333332,8.88888888888889,14.055555555555554,71.3,0.0,,,27.680647999999998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-04-09,18.000000000000004,2.000000000000001,9.833333333333336,64.7,0.635,,,33.474272,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2012-04-10,14.000000000000002,1.8888888888888882,7.777777777777778,59.1,0.0254,,,38.946028,"rain, partially cloudy",Partly cloudy throughout the day with morning rain.,1,0,0
2012-04-11,16.88888888888889,2.999999999999999,9.38888888888889,68.2,0.0,,,20.599552000000003,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-04-12,19.777777777777775,0.777777777777777,9.38888888888889,74.7,0.0,,,13.035654,clear,Clear conditions throughout the day.,0,0,0
2012-04-13,21.0,2.000000000000001,10.833333333333334,71.4,0.0,,,14.805927999999998,clear,Clear conditions throughout the day.,0,0,0
2012-04-14,17.0,3.111111111111112,10.222222222222221,83.2,0.0,,,19.31208,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-04-15,21.11111111111111,5.0,13.0,74.1,0.0,,,13.035654,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-04-16,23.000000000000004,5.0,13.444444444444446,67.6,0.0,,,16.576202000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-04-17,19.777777777777775,5.888888888888889,13.166666666666668,70.4,0.0508,,,31.38213,"rain, partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,1,0,0
2012-04-18,19.055555555555557,12.833333333333334,15.666666666666666,86.6,1.8033999999999997,,,25.910374,"rain, partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,0,0
2012-04-19,21.999999999999996,14.000000000000002,17.166666666666668,80.7,17.2466,,,19.794882,"rain, partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,0,1
2012-04-20,20.0,10.999999999999998,15.222222222222221,87.4,0.508,,,16.576202000000002,"rain, partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,0,0
2012-04-21,20.11111111111111,11.833333333333332,15.555555555555555,83.3,0.127,,,14.805927999999998,"rain, partially cloudy",Partly cloudy throughout the day with morning rain.,1,0,0
2012-04-22,17.88888888888889,8.88888888888889,13.222222222222221,90.1,0.7874,,,20.599552000000003,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,1
2012-04-23,19.88888888888889,6.222222222222224,11.833333333333332,88.7,0.635,,,27.680647999999998,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-04-24,11.777777777777779,6.7777777777777795,9.38888888888889,79.3,0.7619999999999999,,,30.416525999999998,"rain, partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,1,0,0
2012-04-25,13.0,5.999999999999998,8.944444444444445,72.2,0.0508,,,37.497622,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
2012-04-26,16.055555555555557,2.833333333333334,9.38888888888889,82.1,0.0,,,13.035654,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-04-27,18.000000000000004,3.111111111111112,9.38888888888889,83.5,0.0508,,,12.713786,"rain, partially cloudy",Clearing in the afternoon with morning rain.,1,0,0
2012-04-28,19.0,5.166666666666665,11.500000000000002,77.8,0.0,,,27.680647999999998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-04-29,16.0,2.055555555555557,9.666666666666666,72.7,0.0,,,18.346476,partially cloudy,Becoming cloudy in the afternoon.,0,0,0
2012-04-30,15.0,0.8888888888888897,7.3888888888888875,83.0,0.0,,,9.334171999999999,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-05-01,18.055555555555557,0.9999999999999984,8.722222222222223,82.1,0.0,,,20.599552000000003,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-05-02,13.055555555555555,2.000000000000001,8.555555555555555,95.2,1.8287999999999998,,,13.035654,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2012-05-03,14.11111111111111,2.999999999999999,9.555555555555557,78.1,0.0254,,,29.450922000000002,"rain, partially cloudy",Clearing in the afternoon with early morning rain.,1,0,0
2012-05-04,15.0,-2.7777777777777777,5.555555555555555,79.4,0.0,,,18.346476,clear,Clear conditions throughout the day.,0,0,0
2012-05-05,15.833333333333334,-1.1666666666666674,7.11111111111111,77.3,0.2794,,,14.805927999999998,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-05-06,13.0,0.8333333333333334,5.833333333333333,86.9,0.38099999999999995,,,29.450922000000002,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
2012-05-07,10.999999999999998,-0.4999999999999992,5.0,87.6,0.0,,,9.334171999999999,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-05-08,18.000000000000004,-0.16666666666666707,7.3888888888888875,80.5,0.0,,,25.910374,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-05-09,21.0,0.8888888888888897,9.666666666666666,71.1,0.0,,,22.369826,clear,Clear conditions throughout the day.,0,0,0
2012-05-10,21.999999999999996,2.999999999999999,11.38888888888889,68.7,0.0,,,26.071308,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-05-11,20.11111111111111,8.88888888888889,13.722222222222223,64.4,0.22859999999999997,,,28.807185999999998,"rain, partially cloudy",Partly cloudy throughout the day with morning rain.,1,0,0
2012-05-12,14.000000000000002,0.9999999999999984,8.277777777777779,57.5,0.0508,,,29.450922000000002,"rain, partially cloudy",Clearing in the afternoon with morning rain.,1,0,0
2012-05-13,12.055555555555557,-1.0000000000000004,6.7777777777777795,67.3,0.0,,,33.635206,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-05-14,13.0,-4.0,4.2777777777777795,68.3,0.0,,,27.680647999999998,clear,Clear conditions throughout the day.,0,0,1
2012-05-15,15.055555555555555,-4.0,4.944444444444444,75.7,0.0,,,16.0934,partially cloudy,Partly cloudy throughout the day.,0,0,1
2012-05-16,15.0,-3.0555555555555554,5.333333333333334,76.0,0.0,,,9.334171999999999,partially cloudy,Partly cloudy throughout the day.,0,0,1
2012-05-17,14.833333333333334,0.0,5.833333333333333,83.3,0.0,,,11.104446000000001,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-05-18,16.0,-3.7777777777777777,5.1111111111111125,77.2,0.0,,,18.346476,partially cloudy,Clearing in the afternoon.,0,0,1
2012-05-19,16.0,-3.944444444444445,5.055555555555556,77.2,0.22859999999999997,,,16.576202000000002,"snow, rain, partially cloudy",Partly cloudy throughout the day with morning rain or snow.,1,1,1
2012-05-20,15.055555555555555,0.777777777777777,6.611111111111111,79.0,0.0,,,13.035654,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-05-21,15.0,0.9999999999999984,8.0,77.3,0.0,,,25.910374,partially cloudy,Clearing in the afternoon.,0,0,0
2012-05-22,15.11111111111111,-3.166666666666666,5.222222222222221,71.4,0.0,,,33.474272,clear,Clear conditions throughout the day.,0,0,1
2012-05-23,17.0,-1.1666666666666674,7.166666666666667,65.3,0.0,,,33.474272,clear,Clear conditions throughout the day.,0,0,0
2012-05-24,13.666666666666666,-1.1666666666666674,6.888888888888888,83.1,13.589,,,20.599552000000003,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2012-05-25,12.0,3.555555555555555,7.944444444444443,82.7,5.3594,,,42.486576,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2012-05-26,11.11111111111111,4.111111111111111,7.166666666666667,76.4,0.0,,,32.508668,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-05-27,14.000000000000002,1.0555555555555547,6.111111111111111,80.9,0.35559999999999997,,,16.415267999999998,"rain, partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,1,0,0
2012-05-28,13.0,-1.7777777777777775,5.499999999999999,77.5,0.0254,,,20.599552000000003,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
2012-05-29,14.777777777777779,-1.9444444444444444,5.0,80.6,0.0,,,9.334171999999999,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-05-30,14.11111111111111,-2.999999999999999,5.222222222222221,84.0,0.3048,,,13.840323999999999,"rain, partially cloudy",Clearing in the afternoon with morning rain.,1,0,0
2012-05-31,15.055555555555555,2.000000000000001,7.555555555555555,78.6,0.0,,,13.035654,partially cloudy,Clearing in the afternoon.,0,0,0
2012-06-01,12.055555555555557,2.000000000000001,6.166666666666668,89.1,0.0,,,9.334171999999999,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-06-02,10.0,6.944444444444445,8.38888888888889,94.4,8.737599999999999,,,9.334171999999999,"rain, overcast",Cloudy skies throughout the day with rain.,1,0,1
2012-06-03,14.000000000000002,4.000000000000002,9.555555555555557,87.5,10.3124,,,16.576202000000002,"rain, partially cloudy",Partly cloudy throughout the day with rain clearing later.,1,0,1
2012-06-04,14.777777777777779,0.2777777777777778,6.333333333333332,84.9,0.0254,,,33.474272,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2012-06-05,10.0,5.0,7.166666666666667,82.8,18.516599999999997,,,31.38213,"rain, partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,0,1
2012-06-06,11.11111111111111,0.0,6.666666666666667,73.9,0.0254,,,30.416525999999998,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
2012-06-07,11.722222222222221,-2.9444444444444446,2.7222222222222214,83.3,0.0254,,,11.104446000000001,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
2012-06-08,12.0,-4.944444444444444,2.055555555555557,78.5,0.0,,,11.426314,partially cloudy,Partly cloudy throughout the day.,0,0,1
2012-06-09,13.0,-4.0,3.3333333333333335,78.9,0.0,,,9.65604,partially cloudy,Partly cloudy throughout the day.,0,0,1
2012-06-10,13.0,-3.944444444444445,3.555555555555555,82.2,0.254,,,13.035654,"rain, partially cloudy",Partly cloudy throughout the day with morning rain.,1,0,1
2012-06-11,12.0,-1.8333333333333337,6.166666666666668,79.6,0.22859999999999997,,,20.599552000000003,"rain, partially cloudy",Partly cloudy throughout the day with morning rain.,1,0,0
2012-06-12,13.0,2.944444444444443,7.277777777777778,83.5,0.0254,,,18.346476,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2012-06-13,15.11111111111111,5.0,8.944444444444445,80.1,0.0,,,16.576202000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-06-14,13.833333333333334,5.1111111111111125,8.333333333333334,87.0,0.0254,,,11.104446000000001,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2012-06-15,15.11111111111111,4.833333333333335,9.222222222222221,79.9,0.0,,,29.77279,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-06-16,9.055555555555554,2.7777777777777777,6.222222222222224,93.5,0.5334,,,16.576202000000002,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2012-06-17,11.88888888888889,4.833333333333335,8.055555555555555,75.7,0.0508,,,31.38213,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
2012-06-18,12.0,1.1111111111111112,6.944444444444445,76.1,0.0254,,,28.16345,rain,Clear conditions throughout the day with late afternoon rain.,1,0,0
2012-06-19,14.000000000000002,-1.0000000000000004,7.000000000000001,73.6,0.0,,,31.38213,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-06-20,10.0,-5.111111111111111,2.3888888888888875,78.0,0.0,,,24.1401,partially cloudy,Partly cloudy throughout the day.,0,0,1
2012-06-21,13.0,6.7777777777777795,9.222222222222221,69.5,0.0,,,37.497622,partially cloudy,Partly cloudy throughout the day.,0,0,0
2012-06-22,10.833333333333334,4.000000000000002,7.6111111111111125,77.4,6.9596,,,38.946028,"rain, partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,0,0
2012-06-23,10.0,-1.0000000000000004,4.222222222222223,77.9,0.22859999999999997,,,33.474272,"rain, partially cloudy",Clearing in the afternoon with morning rain.,1,0,0
2012-06-24,14.055555555555554,0.33333333333333415,6.500000000000002,73.2,0.0762,,,25.910374,rain,Clear conditions throughout the day with rain in the morning and afternoon.,1,0,0
2012-06-25,14.000000000000002,-1.2222222222222219,4.500000000000001,82.0,0.1016,,,27.680647999999998,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
